model,coin,fill_model,signal_ts,level_type,level_price,direction,entry_px,entry_fill_ts,stop_px,t1_px,exit_ts,exit_px,exit_reason,r_multiple,conviction,size_tier,stop_floor_applied,stop_structural,entry_requoted,entry_px_orig,reclaim_candles,confirmation_used,reasons_json
M1,ETH,adverse,2026-07-16 13:00:05,4h_ob_bottom,1869.13,long,1868.81,,1865.2818563079231,1873.8101170349232,2026-07-16 13:45:05,,cancelled:entry_expired_no_fvg,,1.0,full,1,1865.4723244476152,0,1868.8074414825385,1,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 1.0, ""contribution"": 0.2857}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.9271, ""contribution"": 0.2649}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.7494, ""contribution"": 0.1285}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 1.0, ""contribution"": 0.1143}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1429}, {""key"": ""fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""cleared"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M1,ETH,adverse,2026-07-17 14:00:05,4h_fvg_bottom,1804.53,long,1805.69,,1801.2619932850776,1812.3336711432812,2026-07-17 14:45:05,,cancelled:entry_expired_no_fvg,,0.9417,full,0,1801.2619932850776,0,1805.690664428359,1,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 1.0, ""contribution"": 0.2857}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.4781, ""contribution"": 0.1366}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.5763, ""contribution"": 0.0988}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 1.0, ""contribution"": 0.1143}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1429}, {""key"": ""fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""cleared"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M1,ETH,adverse,2026-07-23 07:30:05,4h_ob_bottom,1913.26,long,1914.8,2026-07-23 07:35:00,1911.662551060132,1923.6082992932456,2026-07-23 07:50:00,1911.66,stop,-1.3672620582215047,1.0,full,0,1911.662551060132,1,1916.4408503533773,1,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 1.0, ""contribution"": 0.2857}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.6076, ""contribution"": 0.1736}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.7706, ""contribution"": 0.1321}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 1.0, ""contribution"": 0.1143}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1429}, {""key"": ""fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""cleared"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M1,ETH,adverse,2026-07-23 08:15:05,4h_ob_bottom,1913.26,long,1920.38,,1910.540733232532,1916.3771394122668,2026-07-23 10:30:05,,cancelled:entry_expired,,0.6194,half,1,1910.7092908815996,0,1912.9764302938665,2,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 1.0, ""contribution"": 0.2857}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.5239, ""contribution"": 0.1497}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.6261, ""contribution"": 0.1073}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 1.0, ""contribution"": 0.1143}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1429}, {""key"": ""fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""cleared"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M1,ETH,adverse,2026-08-02 19:00:05,asia_high,1885.0,short,1880.97,,1887.7438266783463,1878.26,2026-08-02 19:45:05,,cancelled:entry_expired_no_fvg,,0.5508,half,0,1887.7438266783463,0,1880.9679422261154,1,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 0.6, ""contribution"": 0.1714}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.6342, ""contribution"": 0.1812}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.6944, ""contribution"": 0.119}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 0.6, ""contribution"": 0.0686}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 0.6, ""contribution"": 0.0857}, {""key"": ""fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""cleared"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M1,ETH,adverse,2026-08-07 12:30:05,equal_highs_4h,1935.7849999999999,short,1933.47,2026-08-07 12:35:00,1938.5201634105715,1928.4975,2026-08-07 12:35:00,1938.52,stop,-1.2301426708492367,0.5503,half,0,1938.5201634105715,0,1933.4700544701907,1,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 1.0, ""contribution"": 0.2062}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.9897, ""contribution"": 0.2041}, {""key"": ""fuel"", ""weight"": 1.5, ""strength"": 0.0275, ""contribution"": 0.0043}, {""key"": ""cleared"", ""weight"": 1.2, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.8045, ""contribution"": 0.0995}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 0.6, ""contribution"": 0.0495}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 0.6, ""contribution"": 0.0619}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M1,ETH,adverse,2026-08-11 16:00:05,equal_lows_4h,1855.165,long,1858.18,,1851.1484024384908,1862.25,2026-08-11 16:45:05,,cancelled:entry_expired_no_fvg,,0.6795,half,0,1851.1484024384908,0,1858.1828008128302,1,1,"[{""key"": ""location"", ""weight"": 2.0, ""strength"": 1.0, ""contribution"": 0.2062}, {""key"": ""reclaim"", ""weight"": 2.0, ""strength"": 0.8241, ""contribution"": 0.1699}, {""key"": ""fuel"", ""weight"": 1.5, ""strength"": 0.5852, ""contribution"": 0.0905}, {""key"": ""cleared"", ""weight"": 1.2, ""strength"": 1.0, ""contribution"": 0.1237}, {""key"": ""discount"", ""weight"": 1.2, ""strength"": 0.8199, ""contribution"": 0.1014}, {""key"": ""session"", ""weight"": 0.8, ""strength"": 0.6, ""contribution"": 0.0495}, {""key"": ""htf_bias"", ""weight"": 1.0, ""strength"": 0.3, ""contribution"": 0.0309}, {""key"": ""delta_flip"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.5}, {""key"": ""absorption"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}, {""key"": ""cohort"", ""note"": ""excluded: cohort unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.0}]"
M3,BTC,adverse,2026-03-11 10:00:05,4h_fvg,69391.0,long,69347.1,,69231.99830533197,69586.08887934894,2026-03-11 10:45:05,,cancelled:entry_expired,,0.5894,half,1,69289.5618644995,0,69347.12542366702,,,"[{""key"": ""location"", ""weight"": 1.8, ""strength"": 1.0, ""contribution"": 0.2169}, {""key"": ""failure_quality"", ""weight"": 1.2, ""strength"": 0.5385, ""contribution"": 0.0779}, {""key"": ""thin_bids"", ""weight"": 1.0, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""funding_up"", ""weight"": 0.8, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""premium"", ""weight"": 1.0, ""strength"": 0.8077, ""contribution"": 0.0973}, {""key"": ""second_failure"", ""weight"": 1.5, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""day_type_fit"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1205}, {""key"": ""trap"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 2.0}, {""key"": ""cvd_divergence"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 2.0}, {""key"": ""cluster_fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}]"
M3,BTC,adverse,2026-03-11 10:15:05,4h_fvg,69391.0,long,,,,,,,"no_trade (trade #578 open at evaluation, its exit_ts 2026-03-11 10:45:05)",,0.5886,half,,,,,,,"[{""key"": ""location"", ""weight"": 1.8, ""strength"": 1.0, ""contribution"": 0.2169}, {""key"": ""failure_quality"", ""weight"": 1.2, ""strength"": 0.5531, ""contribution"": 0.08}, {""key"": ""thin_bids"", ""weight"": 1.0, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""funding_up"", ""weight"": 0.8, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""premium"", ""weight"": 1.0, ""strength"": 0.7845, ""contribution"": 0.0945}, {""key"": ""second_failure"", ""weight"": 1.5, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""day_type_fit"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1205}, {""key"": ""trap"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 2.0}, {""key"": ""cvd_divergence"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 2.0}, {""key"": ""cluster_fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}]"
M3,BTC,adverse,2026-03-11 12:45:05,4h_swing_low,69184.8,long,69146.2,2026-03-11 12:50:00,69015.9901862272,69437.42786776315,2026-03-11 18:50:00,70355.0,time_stop,5.516596149826518,0.6214,half,1,69081.12131983519,0,69146.2524534432,,,"[{""key"": ""location"", ""weight"": 1.8, ""strength"": 1.0, ""contribution"": 0.2169}, {""key"": ""failure_quality"", ""weight"": 1.2, ""strength"": 0.5957, ""contribution"": 0.0861}, {""key"": ""thin_bids"", ""weight"": 1.0, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""funding_up"", ""weight"": 0.8, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""premium"", ""weight"": 1.0, ""strength"": 0.9698, ""contribution"": 0.1168}, {""key"": ""second_failure"", ""weight"": 1.5, ""strength"": 0.0, ""contribution"": 0.0}, {""key"": ""day_type_fit"", ""weight"": 1.0, ""strength"": 1.0, ""contribution"": 0.1205}, {""key"": ""trap"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 2.0}, {""key"": ""cvd_divergence"", ""note"": ""excluded: taker unavailable"", ""weight"": 0.0, ""excluded_weight"": 2.0}, {""key"": ""cluster_fuel"", ""note"": ""excluded: oi unavailable"", ""weight"": 0.0, ""excluded_weight"": 1.2}]"
